mjd,filter,file,magnitude,mag_err,zp_mean,zp_std,n_zp
59990.0,R,2022aagp_R_01_2,15.664998743755765,0.00281867702048,-2.4370983322569635,0.1422843663339083,98
59990.0,I,2022aagp_I_01_1,inf,,-2.914922478121144,0.038757280198930454,99
59990.0,I,2022aagp_I_01_2,inf,,-2.930168338431223,0.03772716674806434,100
59992.0,V,SN2022aagp_V_1_2_1,16.31887979630696,0.0100894905417905,-3.908180685805036,0.03882064411322628,97
59992.0,R,SN2022aagp_R_1_2_1,15.668248770402828,0.0081811983506956,-3.9379398314460214,0.045755443249007224,103
59992.0,R,SN2022aagp_R_1_2_2,15.661117756504265,0.0070201119040186,-3.736934000355533,0.04654286145681251,105
59992.0,I,SN2022aagp_I_1_2_1,15.355722566499146,0.0072370647590399,-3.801386624969253,0.20386491004423046,105
59992.0,I,SN2022aagp_I_1_2_2,15.361613964852877,0.0071543290466467,-3.756109180330706,0.040751019586582955,105
60031.0,B,2022aagp_B_01-03_1,19.472567561797916,,-3.223213770148833,0.06488230498630942,91
60031.0,B,2022aagp_B_01-03_2,19.4342499947616,,-3.2177220633676,0.08121042648268614,91
60031.0,B,2022aagp_B_01-03_3,20.199212130674216,0.0872967774166379,-3.4192326357084055,0.08402331493741538,89
60031.0,V,2022aagp_V_01-03_1,18.068028296065965,0.0152795881781512,-2.7857404031577855,0.0746246788804265,101
60031.0,V,2022aagp_V_01-03_2,18.06929133039858,0.0149294164715051,-2.7915432046074264,0.14130919604829997,102
60031.0,V,2022aagp_V_01-03_3,18.092258583851766,0.0151063939827336,-2.7911584448365168,0.13572015847725308,102
60031.0,R,2022aagp_R_01-03_1,17.33991862469852,0.0094028640568031,-2.433623057268772,0.13143812928768484,102
60031.0,R,2022aagp_R_01-03_2,17.40153603569892,0.0107258967434104,-2.4518654847334393,0.13476876792289313,102
60031.0,R,2022aagp_R_01-03_3,17.34006785461421,0.0101464010048133,-2.4686649389657207,0.1329357265028028,102
60031.0,I,2022aagp_I_01-03_1,inf,,-2.983852283379042,0.487449180694042,98
60031.0,I,2022aagp_I_01-03_2,inf,,-2.942030642734151,0.22082600125678148,98
60031.0,I,2022aagp_I_01-03_3,inf,,-2.963621346859627,0.2562593159959677,99
60047.0,B,2022aagp_B_01-02_2,inf,,-3.7067797382423793,3.1749911518907625,2
60047.0,B,2022aagp_B_01-02_3,inf,,-3.593771909036602,0.06089292641500609,90
60047.0,V,2022aagp_V_01-02_1,inf,,-3.0453437188991375,0.2950823354479209,98
60047.0,V,2022aagp_V_01-02_2,inf,,-3.0362672379443496,0.05592973331275757,96
60047.0,R,2022aagp_R_01-02_1,inf,,-2.6433020892878347,0.1342411828187154,96
60047.0,R,2022aagp_R_01-02_2,inf,,-2.6532992832695173,0.1398831759876342,96
60047.0,I,2022aagp_I_01-02_1,inf,,-3.094459772873218,0.2040926543791109,98
60048.0,R,2022aagp_R_01-02_1,inf,,-2.7224585364288267,0.7052038833821973,95
60048.0,R,2022aagp_R_01-02_2,inf,,-2.7523099305667666,0.7400791612728566,96
60048.0,I,2022aagp_I_01-02_2,inf,,-3.1475851461978706,0.47910532274756634,99
